Mean,Variance,Median,Lower Quartile,Upper Quartile,IQR,Skewness,Kurtosis,Peak_to_Avg,Min_Max_Ratio,Power_Range,Coefficient_Var,Label
-33.21896989869115,493.45928390989394,-28.67238728126585,-51.22047668879141,-14.843806787922716,36.37666990086869,-0.2230787060610268,-1.0706141763836858,-0.2052652274750516,-10.969777556035895,81.61831519284237,-0.6687125917749146,0.0
-33.42974657423799,371.83913614597014,-31.223707439236854,-52.886484086052235,-16.76013296364122,36.126351122411016,-0.19423047230257218,-1.2884465800171534,0.04893823787914627,40.38395333863998,64.43186764140577,-0.5768255175713812,0.0
-32.43733580385317,266.3293103723799,-34.249092104067,-43.49435306832131,-21.68168967945162,21.81266338886969,-0.052298878533145195,-0.6935956750509247,0.11092717854533657,18.280707694435282,62.17913379496177,-0.5031115706773428,0.0
-36.575559216524276,384.6134975024273,-36.774633056228225,-50.66475099469007,-23.04799986077405,27.61675113391602,-0.07688636152191085,-0.6658534547865687,0.030931164339884416,67.64563347024522,75.39784681644048,-0.5361931798659646,0.0
-35.576424359808115,508.99522148849366,-23.398664237359057,-53.91559307786706,-16.09164202132505,37.82395105654201,-0.5876771883751736,-1.1514293503336446,0.30231516726021407,7.355210624075453,68.35215030948774,-0.6341537366177895,0.0
-30.523866524033792,395.94111939543706,-24.380091541540068,-45.56627006013393,-11.485852064020856,34.08041799611308,-0.47024537081502094,-1.0636113517919872,0.16361058166494874,13.525883472120835,62.55460722973131,-0.651892159228197,0.0
-38.56664759391233,478.8709743262456,-37.93547958454222,-60.48893524277991,-19.763031238841187,40.72590400393872,0.19263721959719055,-1.278771106677619,0.05877145843717837,31.838062398539588,69.8981112037979,-0.56741049918142,0.0
-33.09868716789789,478.34818214759133,-27.697863241540876,-47.236470303965966,-15.133925066860341,32.10254523710562,-0.4902723868902527,-0.5440513357812722,-0.1301137298290231,-19.05826612549455,86.38280132430333,-0.6607867039878165,0.0
-33.585827545593716,343.7980051601679,-42.35255251871247,-50.534530935606135,-13.043197275404193,37.491333660201946,0.4081188857588078,-1.4203569276985102,0.0019328636140916295,882.1857499332631,57.20378016194136,-0.5520718746716469,0.0
-35.7724876970954,479.990645359973,-34.75023345490722,-51.22213851358113,-18.69460644768239,32.52753206589874,0.08113565596253726,-0.7572556161710602,-0.26894447010792577,-7.640975628549851,83.13320848403056,-0.6124452119535786,0.0
-29.79550164241267,312.20342383058085,-30.228872695856033,-40.84854728754605,-13.502215343994711,27.346331943551334,-0.28710579833475874,-0.9797164109201728,0.1599889631375629,14.000352756839247,61.97204995423661,-0.5930183458484155,0.0
-28.129909582763922,392.76308507033735,-25.07552637774574,-38.36497601394542,-11.980191760176496,26.384784253768927,-0.8642987000610565,0.40784614267009367,-0.011206784929304917,-255.2061728257695,80.7679319266313,-0.7045259514212409,0.0
-37.79783015552627,659.5211838124294,-32.47583546758154,-61.798064088979736,-15.853730340718734,45.944333748261,-0.23380788765048324,-1.4514838616983667,0.07086527840851611,29.897608918928032,77.40379894096151,-0.6794343594203114,0.0
-42.89930125311196,423.4592984613135,-44.645008073801414,-58.41610370742407,-30.417292781869257,27.998810925554814,0.4040299572067604,-0.8463655647090431,0.04195531272362987,43.00837417439114,75.60892347082512,-0.47968442605042966,0.0
-31.26550548471611,311.6283122203924,-28.11197707502727,-45.50905841854616,-17.228196505693234,28.280861912852927,-0.4495730471534772,-0.8046930520821141,0.03553574426233441,58.726939657497276,64.13711262383212,-0.564615763769428,0.0
-36.01492444296606,383.5274892614026,-38.08634091638858,-52.290087688051734,-15.28074510890218,37.00934257914955,0.03042357734311754,-1.249357967647412,0.2133003221047576,9.129887219919187,62.45375284495803,-0.5437706222567321,0.0
-34.35698547517091,686.852743702578,-29.233631800124805,-58.62775020345449,-7.645805556552374,50.981944646902114,-0.29046740932283494,-1.250258663531545,-0.017850970292997096,-127.69055564160323,78.92662906978556,-0.762810684410811,0.0
-37.754751316993286,519.9353738949743,-37.84021568181182,-55.143521402268924,-23.10375436041147,32.03976704185745,0.18488242403776353,-0.8860890149989062,-0.22665081325814407,-8.674787490354651,82.78856027396945,-0.6039528970929376,0.0
-46.17558273451331,296.92542154268205,-48.353397424906575,-54.96439002475786,-39.78988554651285,15.174504478245012,0.7482468748921313,0.3933623952228351,0.11615705900333045,14.287464152233657,71.26890698916202,-0.3731739383208062,0.0
-30.70723348665079,243.78197374809997,-31.454967794709994,-46.27610792416768,-16.617010009648833,29.65909791451885,0.10293977423323084,-1.4558048248852729,0.17868617300967696,10.01649670155519,49.473139026991866,-0.5084638754157834,0.0
-40.70547465540518,464.8219421568741,-36.616227008694864,-61.84747614141029,-27.897055258130845,33.95042088327945,-0.14461207321669847,-0.851572442069239,0.11233620459492595,18.334405659618476,79.26501125920014,-0.529651842233265,0.0
-36.63089494167325,617.3394320341479,-33.428064380005196,-55.987987444037344,-17.15460817717197,38.83337926686538,-0.31321286160992456,-1.0159922022430692,-0.046554716528800666,-47.214479928251954,82.22212605473472,-0.6782885404933917,0.0
