Mean,Variance,Median,Lower Quartile,Upper Quartile,IQR,Skewness,Kurtosis,Peak_to_Avg,Min_Max_Ratio,Power_Range,Coefficient_Var,Label
-30.898787568749025,246.24552871246988,-29.229173486702592,-39.883504690854394,-19.879057350190287,20.004447340664107,-0.5153711646715138,-0.22155433142892855,0.12926324928715544,17.143024658976163,64.4764944789287,-0.5078585146390484,0.0
-38.67734361233258,349.67511001639093,-41.83793615101386,-54.01518987530089,-21.99297771474115,32.02221216055974,0.2368660036276841,-1.2816752509583367,0.18524902276794428,9.369159331904319,59.96452536166356,-0.48347689167421604,0.0
-33.760292278988246,368.92408485755305,-28.46718471176321,-39.511867803407156,-20.786385799653303,18.725482003753854,-0.749663848185133,-0.3453498571771876,0.20462119946927523,10.732945686004125,67.23588470870993,-0.5689345477153349,0.0
-34.48378091088374,567.1294397170881,-28.840582336596064,-61.07354027660135,-15.216640512847961,45.85689976375339,-0.35434150963212563,-1.156495269635306,-0.0427097395067327,-53.72780419421392,80.60274334122313,-0.6905994352728204,0.0
-30.548656434179662,537.7649904170117,-25.264772777412983,-45.262608913691366,-11.990504829704662,33.272104083986704,-0.7791818538376148,-0.1998804388515607,0.07540889320058515,37.415169590996975,83.88745476318577,-0.7591090140048674,0.0
-25.473596562765344,510.02017761708004,-22.93945910894464,-40.47410104687244,-6.884169723251249,33.589931323621194,-0.42643619207857364,-0.8995350370705189,-0.20667127788574244,-13.323449050263733,75.40810007748547,-0.8865503644626253,0.0
-26.617540938143897,469.89361781016777,-21.904110955245102,-38.38394943462809,-9.677468639969714,28.70648079465838,-0.56255094201748,-0.5926954274395939,-0.038471054641770176,-75.57756318229741,78.41579778117071,-0.8143888940767032,1.0
-38.007485272954504,335.23147190937595,-34.188234573473906,-50.937056724837404,-28.167901463032027,22.769155261805377,-0.10547839113648586,-0.4290238124627552,0.04355820628964323,44.98742672700185,72.82285136461135,-0.48172951525360824,0.0
-30.18307257855927,338.4901867112936,-27.22341395101568,-44.590474049747435,-16.44146968742223,28.149004362325204,-0.23256567874496162,-0.36531259455489673,-0.2665508672388993,-8.223308619856121,74.20450778341151,-0.6095503615190213,0.0
-33.85564173321732,477.22664566631937,-35.76672671153595,-51.702539998732846,-11.983240203909595,39.71929979482325,-0.17393646737805052,-1.2988870430694661,-0.043524737945067164,-48.2210714700694,72.53010040901599,-0.6452548712541271,0.0
-30.647748393209696,326.3047660119626,-30.973308455243007,-43.53783351253594,-17.89691153243782,25.64092198009812,0.1727553614947292,-0.7400865389891624,-0.1496591293480008,-13.931654268496546,68.48724770105595,-0.5894040761533003,0.0
-23.679382539895744,393.1456253088199,-21.816900579829316,-43.98622276309886,-5.230319543582114,38.755903219516746,-0.05123958245168011,-1.6019577865899444,-0.17423529161831108,-12.475981628668327,55.598991035365714,-0.8373486994707133,1.0
-30.521491646812308,428.4144178709081,-29.301064823603205,-50.19149279338353,-8.736614911445097,41.45487788193844,-0.2163783472476852,-1.3267933394432727,0.06999724778373327,32.486814088829284,67.2690723729634,-0.678150809396064,0.0
-39.6168165471696,694.4714041655747,-36.0988973845362,-70.07248264165182,-16.6408351789807,53.431647462671116,-0.2906128979782685,-1.5451812389866466,0.1408446796783671,14.375109544970499,74.63067480204347,-0.6651929067345619,0.0
-28.175943371707127,365.8947234952038,-29.167889364146397,-40.66374916532476,-13.712209158477,26.951540006847758,-0.12424210299405057,-1.0705720002082901,-0.12391566671105769,-17.237515384586654,63.67520545392519,-0.6788903063160538,0.0
-39.62645729405517,563.9286417507955,-43.703532867803595,-62.90535086665829,-15.172271139093102,47.73307972756518,0.20219357419569955,-1.4148615273357439,0.08175270077343129,23.24546389566531,72.06573537605405,-0.5992759228569419,0.0
-34.0827910535226,350.29688168061887,-33.555415801902214,-43.40936094379964,-23.18274447093906,20.22661647286058,-0.2569826221126497,-0.01280500640652038,-0.004564633881136005,-505.10673471679263,78.7377895333759,-0.5491398788126408,0.0
-36.511453333691115,393.57716865581705,-36.806929977605314,-49.034433875600435,-19.758119864542408,29.276314011058027,-0.32085289062684114,-0.8572003703917708,0.1615217433921027,12.644023128059239,68.6693874284018,-0.5433577029434058,0.0
-32.0617518966106,329.8789200132396,-29.488589316623894,-42.30587977559344,-19.809039480038127,22.496840295555312,-0.5507020280116635,0.12267067348981309,0.11789141023170668,20.766012209895983,74.71167465646026,-0.5664871108886941,0.0
-29.234940206758683,555.5812630042443,-24.649089795099457,-53.377564747628796,-9.854603859992135,43.52296088763666,-0.19659046018375226,-1.385376461375658,-0.31106530005124855,-7.374820456490936,76.1604116081528,-0.8062534489197735,0.0
-35.306314595493255,514.5676975513487,-35.822791930658724,-48.71909424720086,-18.762204792546715,29.956889454654142,-0.12868913770311916,-0.9998943066334975,-0.0312373752592077,-68.42378136178579,76.56586381791965,-0.6424936993608874,0.0
-37.575408324601334,532.9031370806358,-35.035606701100306,-56.34424901913793,-17.812921795592757,38.531327223545176,-0.20362225407876397,-1.0044741552154541,-0.10256184605647577,-20.75255212209133,83.83005593735636,-0.6143564606714857,0.0
-44.514064542879716,301.6531297677217,-43.10372405492616,-54.17535668250276,-33.56593437109487,20.60942231140789,-0.4543500610412023,0.09937094830379367,0.25736022737717523,7.328939121146168,72.50527447032964,-0.39017250926307623,0.0
-30.699147721720674,396.78381404778435,-24.912568305276285,-43.45751325980354,-16.04322285963742,27.41429040016612,-0.6104751020844705,-0.6059905513801427,0.020773697145389663,115.59863757543417,73.08353890384008,-0.6488594815755288,0.0
-33.90914068623751,397.0740231315287,-40.20205804403669,-51.25539094795103,-11.290564144050341,39.964826803900685,0.3928914418788336,-1.4605423353037275,0.04530389519217002,37.842888799205994,56.59864099226323,-0.5876502887604986,0.0
-30.407076568960814,517.946895864572,-33.18928871807616,-43.72173364465968,-10.46927425490245,33.25245938975723,-0.3090897146528755,-0.5989818353360628,-0.290770910255751,-9.139504647969579,89.64836273717987,-0.7484588872318193,0.0
-36.02742256926415,593.9276863503991,-33.38384659934253,-60.157850610878995,-15.90044186834386,44.257408742535134,-0.03159674963087546,-1.3788662098928222,-0.04038062521413124,-52.04900174007643,77.17621017366402,-0.676446714706739,0.0
-39.05807709010084,578.3675641788826,-39.494168825219475,-60.53010604486288,-18.56737111507186,41.962734929791026,-0.025146612515481215,-1.2251143631104642,-0.02245727165897091,-90.37591293011019,80.1492716070053,-0.6157311230957051,0.0
-35.83029646952256,459.4929541476905,-26.740185208785643,-53.93460013255225,-20.854601211594947,33.0799989209573,-0.44397448680854285,-0.7744215896168947,-0.042725296020336354,-53.03892695044755,82.7260329678018,-0.5982587049277475,0.0
-33.34504936452057,454.5175400728855,-27.838113357254976,-45.04313302814307,-16.569637226708842,28.473495801434225,-0.5802195061270845,-0.5945761025259335,-0.018669411048165826,-124.26122316460656,77.97917403036463,-0.6393577871216932,0.0
-36.650320589581085,598.6217279521892,-36.68542422132177,-61.05830343985399,-17.673197432777606,43.38510600707638,0.17507500950536703,-1.31705549095542,-0.11452641007918665,-17.05856087374045,75.79953876576471,-0.6675725341183166,0.0
-24.756548525775003,349.98214903569277,-28.10437927745084,-38.08200113767494,-14.636261865108665,23.44573927256628,0.5199410566745067,-0.19390995574363634,-0.7023830341915491,-3.339979320666817,75.46607618205229,-0.755671163986995,1.0
-28.332175141682,271.6557267777617,-24.957813328522228,-36.75855654141822,-15.623316197666977,21.135240343751246,-0.8308521780386161,0.49659757239519875,0.0457450678893925,54.86917787157788,69.81753988971528,-0.5817407876457769,0.0
-32.38073837258771,427.68711318057086,-30.6894026594093,-46.103600006849575,-13.852066367862262,32.25153363898731,-0.16967202008536122,-0.9235527507274677,0.039603671276664705,56.32076734900119,70.94313729855497,-0.6386697322188443,0.0
-31.186890470122524,544.0022047866373,-30.90183640920611,-44.79026011220242,-10.329199054997911,34.4610610572045,-0.20148443955494627,-1.006660401912211,-0.25878143398942915,-9.081970530460408,81.36743277490083,-0.7478736896349536,0.0
-39.52110894131512,769.6614666815776,-33.78874205929184,-66.4682467505498,-17.480361636253996,48.9878851142958,-0.04663608224038947,-1.2901784808678753,-0.27153760359736817,-7.62388245967263,92.5469118690242,-0.701973552278011,0.0
-27.74907670970498,301.10088399553047,-27.004621220690886,-36.390439107022964,-15.616995819048686,20.773443287974278,-0.12311722172458321,-0.5149176234585933,-0.16732276725983944,-12.99067891362461,64.95945396512175,-0.625327427623304,0.0
-31.90758891478048,196.1986779890401,-30.9398830591867,-43.05369967960855,-20.038331778773916,23.015367900834633,0.013408894515143646,-1.1142392802846999,0.23627352405686775,7.402451164045962,48.26755737816428,-0.4389894166771089,0.0
-33.590207861209365,435.2807703193636,-34.010686592317825,-46.68980949450583,-18.965934659177293,27.723874835328537,0.1197050357865447,-0.6089354550196924,-0.3622903281559043,-5.718335985279736,81.75816784918642,-0.6211150454419317,0.0
-32.969197790356404,542.2736453074536,-32.14391765169716,-47.5600478775488,-13.41306673884448,34.14698113870432,-0.2954499282606904,-1.008503059941111,-0.06869804956457885,-33.760455309302,78.72963597867536,-0.7063189676735209,0.0
-28.181463367875256,520.3935649713627,-25.9495196549934,-45.07108945577872,-5.593879715996838,39.477209739781884,-0.41652557082338676,-1.0737948116170295,-0.032375886242923875,-81.35643933149849,75.14200307814271,-0.8094730942440477,0.0
-32.416770625224444,389.8902156086909,-37.00408146106184,-47.51571740426498,-11.396598113652935,36.11911929061205,0.4705390693009104,-1.0387844676473978,-0.2507969387266959,-7.442620302985517,68.63872963175113,-0.6091179814442867,0.0
-37.518136337790644,659.7191991312841,-36.084810758171855,-57.46382934690173,-15.021332481234378,42.44249686566735,-0.08912365076319267,-1.217658538827705,-0.2013933783747056,-10.56578841644045,87.38998958970969,-0.6846022218491853,0.0
-33.76651062608482,311.90172587316323,-32.76522301288793,-44.74758857193625,-22.523610301870185,22.223978270066063,-0.2249312405134467,-0.19004944560210602,0.0781913399823794,27.85292157241935,70.89839160230191,-0.5230253096259253,0.0
-29.340041762737336,400.95148906483996,-28.10190842266033,-45.89944102518555,-15.804661301995353,30.0947797231902,0.003108706107634954,-0.8964841597690536,-0.20553140313334337,-11.127106577931231,73.13009020943133,-0.6824725492761818,0.0
-32.54741263337121,565.8036864716203,-25.078411592106484,-46.26333248445505,-12.373139079784487,33.89019340467056,-0.6890527273190049,-0.6988950750993759,0.0516754541834526,48.18020353694856,79.3524942689728,-0.7308300841115327,0.0
-35.65357268231402,380.68087811524714,-40.87683078635461,-47.14896480285431,-18.582794094175767,28.56617070867854,-0.08943608416532701,-1.0336731635152663,0.07178513606554553,27.69705360722315,68.3283473276297,-0.5472395488297714,0.0
-29.372645760464472,354.2809194357761,-24.093479624810524,-39.96357601768524,-19.238082654124558,20.725493363560684,-0.5941656016808782,-0.07954007612255865,-0.12015194997934608,-20.570948950813502,76.1277759468584,-0.6408122627123015,0.0
-33.79053252488382,517.5169542722252,-35.088895857486825,-46.563844495102494,-16.73436644636333,29.829478048739162,-0.4083329875257879,-0.28763488650591995,-0.11140358963391567,-23.12023848293606,90.7979029922136,-0.6732358821597563,0.0
-28.870127515156774,485.21634408154705,-21.231929035446704,-38.69081028117887,-12.813230953681636,25.877579327497234,-0.5840164870610257,-0.7154629328551008,-0.11161665818803823,-22.775930500346128,76.6152530374705,-0.7629902855735966,0.0
-38.26831351935486,432.3102285606086,-36.44308627117853,-60.649292713707126,-23.252009793529854,37.397282920177275,0.08633374558086648,-0.9911821310448374,-0.07977710610813464,-23.11409853238394,73.6187828373597,-0.543323428149294,0.0
-35.54084125530034,315.13720824629723,-35.99668147007934,-46.868429465673174,-21.0411508958987,25.827278569774474,-0.061684383218793985,-1.0599763350763476,0.15538081209368335,12.31102779277988,62.46362147018209,-0.4994846409356216,0.0
-34.79867458119432,558.5396766410611,-27.985645016597317,-55.428340424035255,-14.131887458206633,41.29645296582862,-0.2710733337844761,-1.2054207640565215,0.05074928403525907,44.11844331341689,76.14750808911224,-0.6791478213709847,0.0
-23.933304495368784,371.5280733151797,-21.78656131057145,-38.29964068300989,-6.988804555378582,31.31083612763131,-0.31749386773873345,-1.2900020690872693,-0.11482348990793191,-20.78557148954633,59.869049860899196,-0.8053657410253197,1.0
-32.830807178106134,442.16239029498627,-36.89390513700896,-43.81681308991456,-17.13381031365701,26.683002776257553,0.008115637921269769,-0.3662937797132444,-0.3046638820467348,-7.475177528331937,84.77178658152401,-0.6404855546888234,0.0
-33.52504054574915,460.3087739200999,-28.984082956917078,-45.8188280144348,-13.10962519433133,32.70920282010347,-0.41014040230060006,-1.02140465574117,0.06114603257542135,36.826643676128946,73.44186880913249,-0.6399636618450051,0.0
-29.65474283272629,369.3777973658735,-27.540391948225817,-44.77967472488638,-15.05520026231087,29.724474462575508,-0.29922080171020055,-0.7968235841996023,0.05843249423206883,41.495838926713404,70.17121356120363,-0.6480988210781236,0.0
-32.11985782862869,466.3936922555952,-29.342312211281104,-51.75896981771402,-12.098037782204175,39.660932035509845,-0.2739016864492359,-1.3275379780167547,0.10940864197088059,19.874183521030435,66.32746746362176,-0.6723613179068535,0.0
