0.00,960.97,912.36,1078.23,999.47,967.32,1282.86,1027.59,971.44,1046.23,1002.34,899.05,1122.37,1070.43,1006.07,980.27,1052.05,939.11,903.40,1077.23,922.45,1067.49,976.22,1093.75,910.30,1264.40,1276.08,966.27,1023.47,939.05,1162.24,959.69,1106.49,934.23,1012.06,944.41,892.85,967.27,1000.18,953.82,1114.86,949.51,1135.83,992.18,930.34,1146.90,970.79,966.66,928.96,946.63,1087.26,1061.86,962.18,1068.37,929.97,1085.47,1197.32,994.83,979.08,1109.91,994.46,1143.07,1057.97,1030.50,1038.72,1138.07,978.44,1123.46,1038.62,1052.62,1142.30,1022.82,1076.47,1057.10,1039.60,1153.40,976.34,1026.67,959.07,918.30,1067.89,1071.27,942.05,1045.77,1012.80,983.98,1098.65,1016.10,1083.76,961.77,992.02,1150.73,896.57,985.30,984.22,916.47,869.73,1143.23,983.86,1110.07,928.67,1119.10,940.79,1002.79,1017.16,1045.77,1180.23,903.98,980.51,1114.95,1359.74,1030.29,854.92,1093.94,1212.30,1072.45,939.80,1034.95,1095.19,1199.89,1010.73,943.68,1085.27,1182.18,1265.61,958.52,897.41,976.54,960.28,1077.86,1003.10,997.93,943.98,1078.53,1041.19,1205.82,933.46,958.82,950.55,947.08,968.93,1036.48,931.60,985.54,988.27,1092.35,1091.27,1105.61,1033.85,1071.90,924.14,949.11,1074.49,1085.93,1011.99,1207.31,940.62,1104.15,1003.78,978.73,928.79,981.27,945.17,1015.65,915.46,1109.54,1065.96,1085.95,996.35,1082.72,1027.84,1241.16,1127.42,983.38,1416.41,966.36,1092.24,1021.62,906.98,1033.68,946.32,981.82,1252.01,1109.21,983.57,1021.89,931.77,1160.88,1360.70,935.86,971.85,1010.21,1142.75,188.19,956.08,995.73,628.03,1109.35,988.10,1661.49,943.95,990.90,1017.58,1046.44,931.57,937.50,1092.28,1092.80,1006.68,964.57,817.88,1030.01,975.24,1158.67,971.38,1302.21,953.09,1053.64,1073.03,1149.41,1013.76,1115.84,1007.84,1003.19,842.70,1109.30,1003.22,838.57,1063.28,1018.03,967.75,946.39,911.90,989.00,1034.30,1058.58,893.50,1004.92,1001.13,1134.39,1206.32,1094.59,1145.86,1107.41,1098.62,1083.38,1037.30,997.91,945.62,1173.94,965.06,981.68,960.19,963.25,1023.59,1064.32,1159.05,1065.36,887.46,940.78,993.98,1180.06,1006.96,891.89,589.50,952.96,947.78,1034.76,958.33,1148.30,1076.85,961.12,1024.25,911.23,942.88,1099.02,992.19,971.79,1103.95,1117.67,1080.45,915.29,995.58,988.47,933.59,968.51,917.05,988.37,1074.30,877.41,897.03,1196.09,1072.00,1022.74,1025.93,1071.08,946.07,984.32,960.64,1025.46
960.97,0.00,64.07,193.18,103.77,90.13,418.15,109.60,135.76,268.78,58.56,89.21,255.42,192.02,64.73,159.37,158.46,49.74,178.42,182.61,98.46,212.36,92.01,211.45,74.84,404.98,414.79,65.52,205.92,81.19,269.49,118.30,247.53,274.29,185.97,70.60,102.16,125.49,121.83,89.05,251.56,55.15,196.93,137.71,92.35,282.23,101.43,91.40,68.22,111.81,204.57,175.77,155.80,141.53,119.59,184.74,332.46,135.85,73.85,446.78,103.87,251.91,160.85,95.12,142.01,267.79,93.76,269.24,226.31,141.00,288.76,130.08,209.83,162.85,233.83,350.41,74.31,111.01,58.10,67.54,200.39,198.74,51.32,152.86,123.34,83.42,202.08,132.92,214.67,118.84,57.50,282.71,126.07,81.41,222.29,424.12,359.26,248.41,86.27,332.71,110.28,206.88,103.08,87.11,113.48,175.29,345.56,65.75,193.87,304.81,486.95,190.95,236.49,215.07,332.57,176.71,227.63,126.26,155.94,319.39,116.29,63.61,249.77,333.63,405.39,121.73,218.34,27.21,117.55,212.46,99.70,54.13,108.59,189.81,144.73,335.27,191.40,54.60,94.39,289.72,145.23,154.74,98.54,149.26,105.54,195.67,203.26,225.30,147.97,169.73,78.86,136.97,188.37,306.84,185.44,325.41,114.12,199.58,196.61,59.20,60.70,119.53,132.01,99.46,77.59,212.64,158.39,198.98,92.63,209.51,254.05,370.58,272.14,169.16,545.09,103.60,218.77,152.61,149.69,170.78,83.41,100.50,379.82,217.59,209.21,126.87,187.76,276.32,424.54,289.37,144.82,195.29,274.21,919.95,104.29,109.92,357.77,260.41,81.90,751.40,48.69,89.31,217.79,157.37,214.60,294.78,186.50,198.05,193.01,242.13,300.11,139.52,92.63,305.20,65.34,421.66,58.88,235.02,174.13,242.53,120.58,221.47,137.69,140.98,208.51,230.11,180.56,340.55,183.63,129.95,88.62,182.20,53.11,53.44,139.23,171.41,188.36,196.05,172.82,261.45,331.74,302.31,260.75,244.24,195.32,213.49,142.37,87.56,53.25,292.64,165.15,53.73,33.15,81.10,118.70,185.49,255.01,249.64,103.74,39.74,87.43,280.39,70.35,91.61,573.82,71.78,127.11,156.83,75.00,271.44,216.84,80.19,128.42,73.56,117.89,204.61,133.01,156.26,211.47,254.24,243.65,251.57,47.79,150.41,114.75,76.04,75.71,108.93,204.21,236.13,68.98,285.85,182.62,144.68,135.37,252.99,166.70,93.07,72.28,209.79
912.36,64.07,0.00,222.13,131.79,70.98,422.19,139.41,121.53,218.51,114.09,97.75,241.31,191.34,110.39,104.68,184.38,44.57,136.81,209.55,40.51,209.48,108.91,227.02,68.74,412.41,419.68,98.59,161.93,70.96,283.43,86.99,237.31,220.08,169.03,64.59,84.59,111.23,136.92,79.28,246.03,55.99,247.55,115.30,80.14,282.06,75.89,81.92,58.32,74.18,227.59,186.91,109.66,181.77,70.54,209.01,332.51,129.54,98.17,392.51,107.91,275.39,170.27,149.28,171.04,266.07,106.09,251.72,180.18,174.02,272.42,138.33,220.34,156.38,180.61,296.13,98.67,132.25,65.85,34.22,201.76,195.43,58.49,175.20,108.72,93.45,218.23,137.41,212.12,79.22,104.09,281.73,84.34,100.52,176.41,376.54,322.74,275.55,116.18,277.97,73.42,240.82,87.40,129.82,149.48,189.33,338.16,27.11,149.48,255.50,480.64,175.43,198.02,218.19,356.20,204.78,205.78,141.00,210.66,341.83,130.63,74.21,206.17,324.29,405.32,99.66,182.48,82.84,91.25,208.84,135.42,109.68,53.74,212.54,173.51,349.29,180.81,64.92,67.12,250.87,107.96,176.05,62.65,104.47,93.81,223.76,223.64,242.56,152.44,195.68,67.12,99.00,208.37,280.44,163.01,350.77,69.02,230.98,147.84,99.71,41.79,109.73,94.45,133.80,38.35,227.33,183.00,221.35,127.28,226.02,201.53,384.87,258.55,119.32,554.13,98.51,213.84,165.77,107.37,177.35,58.79,89.62,379.57,222.09,162.98,136.10,143.65,299.51,478.82,235.19,91.90,147.45,286.21,896.78,85.86,136.47,347.53,252.04,115.20,793.81,76.41,94.74,202.44,178.76,181.11,279.19,209.23,221.14,146.28,189.96,276.32,144.93,98.12,305.17,99.67,437.74,68.18,189.00,207.13,281.73,148.33,247.25,115.13,117.23,176.33,252.74,142.15,320.09,190.59,150.61,101.53,140.27,30.97,101.47,166.62,171.41,177.30,172.49,166.35,278.63,349.62,264.54,278.18,238.31,202.03,207.57,169.62,117.26,39.10,317.30,114.79,94.25,69.69,86.95,147.09,205.06,291.37,195.73,62.49,61.78,126.30,312.38,114.28,66.75,538.37,85.95,103.50,141.69,91.47,291.60,211.30,64.25,122.13,12.49,71.39,202.26,105.69,101.43,236.26,254.27,209.10,233.11,99.82,105.72,106.98,82.41,31.22,126.34,194.73,216.13,43.18,328.41,198.35,128.59,158.25,215.88,118.96,116.71,78.92,173.70
1078.23,193.18,222.13,0.00,164.37,278.65,235.56,295.11,214.73,150.63,215.54,274.86,133.50,104.88,238.82,149.45,82.26,221.49,240.90,70.31,202.66,51.58,135.80,64.67,260.09,258.35,234.22,153.48,71.94,205.44,186.00,136.71,122.75,209.44,80.61,221.25,206.73,163.54,99.65,211.61,124.19,229.09,382.02,148.14,214.97,137.88,289.99,280.71,195.05,254.62,60.71,68.92,132.97,301.34,162.84,302.28,175.51,129.07,198.27,303.71,286.84,104.95,113.19,265.15,156.95,147.09,127.88,146.19,83.66,125.91,151.22,138.99,58.18,355.32,104.70,227.48,183.81,292.13,250.57,244.97,128.81,73.47,234.03,96.91,311.18,254.31,79.42,125.92,92.77,169.93,210.71,147.98,196.97,192.50,206.87,271.53,238.26,93.94,172.67,200.12,157.13,83.82,289.84,149.79,112.46,58.09,196.22,216.27,205.70,160.70,437.96,77.52,260.96,89.29,145.39,74.38,159.20,304.13,320.08,307.43,139.88,202.07,108.01,181.07,258.24,130.75,200.02,199.81,145.67,109.59,199.53,208.98,198.33,160.16,111.38,145.32,176.07,223.18,228.10,196.79,162.15,57.65,183.54,157.96,298.19,53.35,70.70,65.40,117.90,60.10,184.17,190.26,54.27,141.43,112.89,144.03,198.51,172.86,101.57,174.75,242.60,166.70,152.33,288.22,218.54,376.29,106.03,65.40,126.96,40.55,114.06,184.24,136.01,161.10,377.85,296.51,96.13,72.45,245.66,104.27,268.89,290.42,239.72,103.10,173.56,144.26,232.88,124.52,574.88,206.01,170.20,98.62,104.66,1106.70,176.79,126.18,524.24,139.41,149.46,777.82,187.00,274.75,90.15,130.63,224.86,168.02,90.15,63.99,115.56,148.50,306.52,320.11,257.62,155.09,150.63,253.75,214.31,116.85,144.99,89.27,81.39,108.74,327.01,327.73,275.16,74.46,95.96,343.41,64.73,127.82,152.26,198.17,224.28,222.97,155.03,89.67,223.62,83.81,140.12,110.33,154.35,154.68,96.27,110.34,381.49,109.04,137.43,205.59,235.38,125.29,125.73,211.39,190.35,249.25,163.67,53.06,90.70,124.58,222.63,180.00,147.41,125.18,249.13,238.44,490.94,163.78,313.86,349.84,158.70,92.22,107.88,266.24,320.90,228.31,240.09,397.30,315.28,151.77,81.26,110.87,94.94,199.24,227.27,125.82,178.90,261.75,225.74,123.93,81.11,219.64,190.64,146.19,57.93,336.48,168.40,101.39,240.32,171.05,234.20,96.94
999.47,103.77,131.79,164.37,0.00,174.97,366.23,203.84,86.23,247.11,76.83,173.20,239.49,163.95,86.23,145.48,92.72,98.14,155.70,120.73,111.19,188.15,44.23,156.86,156.01,386.40,361.18,45.01,190.78,80.26,260.79,106.13,235.81,261.81,148.04,90.65,114.09,105.49,92.53,92.69,244.14,132.27,273.24,111.07,86.64,275.05,190.23,169.00,74.01,148.02,182.93,151.96,148.58,155.55,111.80,224.52,314.58,95.87,53.58,427.11,170.51,194.30,151.85,144.23,46.37,260.81,92.70,249.56,219.37,127.58,266.97,103.57,176.76,234.51,211.50,328.74,89.01,157.53,130.01,138.21,192.80,180.22,121.85,110.99,202.55,136.52,194.06,115.71,197.12,104.21,72.03,274.79,120.78,70.08,200.49,390.12,341.32,153.59,37.42,310.66,91.62,198.41,179.48,36.99,55.63,113.52,310.15,121.62,164.18,282.42,493.03,163.28,221.88,207.43,274.98,91.31,197.75,175.12,195.97,314.34,126.17,98.42,237.64,304.59,397.53,95.12,207.90,93.04,100.98,205.47,106.22,71.65,105.30,173.30,64.59,272.52,148.36,135.29,99.05,266.70,118.70,117.16,88.51,135.45,186.71,172.39,163.71,203.79,137.06,167.42,81.46,114.89,176.17,260.19,150.52,283.29,102.09,184.23,181.59,53.53,149.42,99.24,128.45,200.58,113.06,233.29,137.28,113.91,60.88,154.07,241.24,298.53,256.48,148.23,518.38,179.59,211.67,102.17,127.43,161.24,172.50,181.07,370.83,209.21,186.82,106.31,162.15,249.02,447.40,280.01,142.06,192.06,226.00,996.96,69.97,79.92,399.31,205.32,83.79,696.19,78.41,168.16,179.15,68.27,187.92,249.37,175.31,180.38,181.04,232.28,276.58,210.06,132.56,293.40,43.63,335.94,97.72,217.49,129.66,185.83,94.29,212.68,217.90,208.38,198.39,213.83,159.96,304.20,151.45,80.66,43.92,157.02,119.26,128.79,79.80,156.02,164.42,163.80,128.29,222.17,251.12,273.15,169.97,236.91,258.43,206.05,49.81,76.91,121.30,257.05,158.55,87.61,70.72,134.01,101.19,122.69,174.59,227.79,127.21,71.45,27.94,187.53,120.84,131.60,541.21,46.52,196.33,234.15,41.31,194.63,211.05,155.68,202.46,142.39,146.71,280.79,222.06,145.68,146.68,245.78,218.88,217.26,89.28,139.43,88.06,144.93,122.37,48.13,185.66,200.21,103.20,230.53,171.75,226.26,37.13,225.34,144.52,34.57,130.34,182.72
967.32,90.13,70.98,278.65,174.97,0.00,483.05,69.51,171.47,259.57,112.05,111.28,283.22,218.30,105.90,156.28,238.26,87.13,178.99,258.15,92.89,268.59,164.72,283.37,86.31,462.20,476.30,149.52,219.95,122.63,334.57,148.26,283.05,271.01,234.04,116.25,148.07,162.89,193.35,103.76,283.04,71.15,203.38,166.96,131.80,329.25,16.64,30.62,109.92,99.07,284.20,240.43,163.57,137.59,124.33,262.13,393.37,184.97,141.35,439.81,70.58,329.61,209.63,105.12,214.22,297.93,166.57,295.33,230.60,217.63,325.14,177.54,276.96,102.30,233.49,340.47,156.17,86.22,62.08,58.63,248.84,253.65,71.31,224.26,58.03,106.80,271.91,180.85,260.80,126.07,108.14,334.31,153.69,138.10,212.62,441.53,383.94,321.97,163.36,325.51,139.98,289.68,56.59,173.00,197.89,245.95,382.79,82.12,180.32,315.63,528.99,237.05,249.93,272.91,412.72,248.33,270.70,96.55,166.49,398.44,176.50,95.48,261.60,381.19,450.07,164.55,235.81,113.10,146.48,253.16,188.97,123.06,100.86,268.80,223.93,405.81,240.75,92.39,110.00,292.83,167.42,232.67,117.65,141.41,51.23,280.02,279.34,303.42,188.48,247.85,125.13,145.75,264.70,345.24,224.03,407.29,106.22,269.17,204.23,144.46,57.69,144.99,160.09,78.95,68.27,182.85,224.23,277.61,170.97,282.52,256.48,441.40,299.42,164.51,614.99,52.38,249.12,222.38,152.16,233.69,24.77,23.78,437.35,256.27,205.84,170.62,178.51,355.77,434.56,280.39,140.90,196.18,342.74,862.86,140.71,185.69,397.59,303.70,168.47,839.41,114.76,50.85,267.19,231.88,220.66,344.10,254.20,277.40,195.39,256.74,329.65,110.77,70.04,351.02,147.41,494.01,90.26,224.78,263.40,331.88,204.95,282.86,50.56,75.19,234.08,309.27,211.49,366.18,246.94,190.86,158.06,198.68,85.52,135.20,221.24,213.12,236.02,237.50,218.01,332.74,405.88,333.88,334.23,275.83,159.86,248.64,218.48,162.98,68.49,373.82,182.68,98.55,105.90,66.30,188.82,261.52,344.50,239.40,110.78,106.62,169.76,358.64,68.56,112.68,604.92,139.19,96.24,96.69,146.09,347.86,251.72,48.76,78.43,68.28,105.75,152.88,51.01,155.35,279.53,308.74,270.86,297.58,105.25,172.18,164.14,50.64,70.65,182.96,248.70,280.90,108.18,371.70,254.65,81.62,201.44,282.12,157.01,166.48,78.31,238.97
1282.86,418.15,422.19,235.56,366.23,483.05,0.00,516.26,406.41,306.75,434.64,486.42,208.66,274.69,437.04,340.08,295.29,433.05,426.50,259.53,401.30,215.38,346.53,219.56,471.85,229.00,29.49,366.40,273.73,418.23,381.87,339.03,217.44,400.90,295.70,435.18,419.51,375.10,300.21,393.99,288.23,440.37,610.50,345.44,434.03,188.99,491.84,492.12,406.61,449.72,213.58,249.58,335.78,520.14,363.69,529.46,123.43,334.03,391.11,246.51,498.39,188.39,293.23,495.62,363.80,291.84,342.57,201.45,269.57,334.13,168.97,323.41,211.50,566.88,276.74,242.34,418.84,503.69,462.13,455.90,317.09,230.53,445.59,275.73,520.52,438.75,264.61,311.97,226.88,367.44,425.04,227.52,396.55,381.57,386.60,370.16,436.18,223.13,383.91,222.61,362.61,242.25,496.05,368.38,333.51,265.83,104.27,423.18,374.39,200.99,649.51,282.31,458.47,223.57,113.80,278.39,360.94,516.60,555.32,535.31,364.47,415.91,243.66,114.49,92.79,342.77,411.31,429.59,357.23,306.88,433.20,435.27,396.98,372.40,317.10,104.88,387.58,429.27,412.55,388.56,344.19,270.74,387.70,348.81,509.95,226.65,218.64,200.20,305.83,276.85,395.73,381.88,234.66,208.76,302.19,128.20,394.36,376.82,295.14,404.40,452.02,347.75,355.98,515.95,427.73,595.35,286.45,267.61,359.69,219.40,292.75,98.22,210.28,346.88,173.56,508.27,265.34,289.82,429.10,312.79,477.05,501.98,132.60,242.23,355.24,330.56,413.91,165.77,809.91,400.60,368.85,297.29,147.71,1306.48,371.85,341.26,723.56,249.42,374.88,1001.34,390.75,486.31,293.92,329.00,404.31,372.49,277.97,239.59,308.09,342.88,502.14,533.31,473.29,176.75,365.52,68.44,415.77,303.75,362.32,254.40,305.19,258.97,525.66,516.14,480.13,193.57,291.26,521.22,238.33,319.97,371.06,378.29,435.96,444.08,389.41,276.45,424.52,292.90,337.82,168.63,137.60,195.35,210.62,269.64,593.49,304.84,324.99,425.14,446.94,153.53,325.42,430.18,407.99,463.83,363.70,249.52,260.59,298.52,431.40,387.94,362.53,252.63,461.30,447.01,695.70,368.69,504.09,561.60,358.30,222.67,307.59,460.78,532.46,426.96,438.54,609.06,513.93,345.47,239.22,293.81,217.51,391.62,443.72,321.10,391.68,473.31,422.21,342.82,237.65,418.77,401.97,203.07,263.72,548.24,359.16,214.74,416.63,380.08,449.43,273.07
1027.59,109.60,139.41,295.11,203.84,69.51,516.26,0.00,219.07,311.57,133.67,172.44,311.11,244.16,131.31,212.27,267.00,149.34,238.04,290.64,157.98,301.54,200.55,319.91,153.67,422.24,514.05,173.89,279.31,174.24,294.24,213.72,300.03,322.40,295.34,163.93,207.06,216.73,225.40,125.67,263.25,139.11,163.27,224.60,196.26,339.03,83.52,81.53,172.18,141.60,305.90,273.18,224.27,169.29,190.06,230.77,403.17,243.62,163.38,491.69,133.26,359.58,225.33,130.14,243.75,246.49,173.69,320.25,288.48,194.33,358.88,202.56,307.99,159.49,290.79,382.54,165.24,137.98,117.54,118.64,208.50,285.73,137.40,260.56,113.03,105.67,252.75,208.08,289.73,185.06,143.86,295.01,215.43,150.07,254.36,501.28,442.92,356.14,194.40,380.50,207.69,281.14,98.24,181.80,221.81,283.84,418.30,141.05,221.79,375.34,489.77,296.19,308.18,292.69,440.50,281.96,329.72,155.64,176.87,364.11,155.24,105.47,319.21,413.06,440.52,229.50,287.39,112.30,214.36,212.65,148.89,146.21,166.48,228.98,253.03,437.94,299.72,86.99,156.71,351.72,225.47,263.28,176.87,201.16,114.04,295.38,311.81,319.71,210.42,245.36,184.11,204.57,283.31,404.72,282.31,409.62,160.99,228.15,264.23,165.48,124.98,168.66,222.01,66.52,131.83,239.61,243.33,307.40,194.87,317.48,315.42,479.12,326.24,217.07,576.14,114.91,263.49,262.21,210.83,203.47,91.17,84.58,398.46,274.03,264.20,187.94,233.40,360.11,392.72,337.28,199.40,259.18,372.74,892.75,198.78,193.15,455.49,354.36,149.40,798.64,135.64,119.56,326.10,265.30,278.47,403.10,250.69,283.68,251.20,316.18,388.19,179.23,136.61,347.40,173.83,529.91,106.87,274.01,222.93,312.59,229.12,266.84,88.69,105.31,293.06,322.97,271.49,413.62,282.23,222.74,198.22,257.95,146.44,95.06,222.08,239.81,294.71,296.66,273.45,360.59,440.28,393.76,368.76,266.32,218.13,216.52,249.90,195.89,125.47,371.22,248.58,139.87,137.38,133.57,166.89,294.03,352.34,289.83,172.07,138.72,191.65,387.40,101.74,169.36,672.75,174.90,126.59,153.73,182.67,379.98,229.07,93.35,136.04,135.97,151.55,210.49,101.27,213.34,315.35,269.57,331.14,356.09,124.35,232.30,222.85,118.27,129.15,217.48,278.61,339.89,174.19,349.12,256.14,144.79,232.78,342.17,203.51,201.26,146.26,298.06
971.44,135.76,121.53,214.73,86.23,171.47,406.41,219.07,0.00,180.54,151.02,138.77,240.15,164.78,120.38,116.57,147.89,100.96,90.56,159.99,97.38,219.37,83.90,191.50,123.46,404.64,397.99,103.04,173.02,68.42,266.92,95.70,241.76,198.81,139.71,81.72,93.75,57.74,120.87,114.12,244.47,143.53,305.26,78.48,95.24,283.09,184.49,140.95,81.93,143.10,209.41,164.61,122.65,229.60,98.21,261.52,333.04,86.10,80.94,364.11,156.59,234.02,152.37,206.21,114.02,261.11,111.30,250.37,202.10,134.56,273.15,104.31,207.19,217.09,170.79,281.59,165.04,166.25,115.53,118.54,201.07,191.76,123.43,131.69,190.37,136.55,199.76,119.27,204.64,74.22,150.04,281.94,79.57,80.92,134.91,342.85,287.87,216.55,123.53,245.40,80.25,213.65,130.04,79.45,107.35,165.48,327.73,104.30,97.59,246.00,496.76,138.12,164.36,214.97,327.94,149.08,158.67,187.23,252.67,343.87,132.41,119.03,220.95,322.44,406.35,91.32,157.80,132.00,91.83,209.27,174.26,156.77,93.99,194.52,123.02,323.71,120.52,157.11,69.79,203.71,82.23,157.58,64.56,110.51,174.46,196.76,188.17,236.46,137.62,179.76,66.37,51.93,194.98,232.86,113.93,326.53,80.25,191.01,154.37,139.07,143.77,99.98,81.78,225.90,103.38,267.69,137.82,174.50,98.25,195.38,181.72,350.24,257.12,110.39,544.65,148.24,212.16,158.15,79.66,181.68,166.16,177.29,379.90,209.73,123.18,106.35,96.01,275.59,524.37,217.02,106.08,173.75,265.15,934.35,45.63,112.62,369.35,166.45,105.88,741.95,106.33,171.69,147.08,126.14,122.09,223.56,179.61,196.02,161.10,173.19,222.28,214.05,151.52,306.19,96.06,388.50,116.64,196.59,174.25,236.99,133.89,219.68,199.41,171.99,139.08,243.44,138.70,228.26,168.82,101.19,119.74,91.08,95.83,169.96,145.60,156.67,114.79,143.29,80.46,255.88,306.12,227.54,228.89,237.26,252.99,207.42,111.92,162.80,105.30,293.78,123.93,156.53,123.16,143.56,108.27,164.65,238.47,194.91,87.63,100.69,82.88,251.28,160.56,86.49,516.14,97.68,144.83,212.26,90.70,253.76,214.88,152.16,182.75,133.71,149.41,269.55,222.48,109.67,177.65,260.88,216.42,170.95,124.33,114.80,53.59,150.13,112.13,105.17,192.10,163.89,100.48,267.06,184.05,215.15,89.32,210.64,77.95,119.25,157.76,141.24
1046.23,268.78,218.51,150.63,247.11,259.57,306.75,311.57,180.54,0.00,311.87,260.04,103.34,104.58,293.15,115.03,180.28,256.34,160.20,142.24,178.44,110.87,215.70,112.48,238.75,291.63,305.47,241.26,80.68,232.55,224.34,173.74,102.22,112.18,131.15,250.86,209.12,160.16,168.96,190.57,76.38,270.72,461.19,138.84,253.50,149.34,261.15,254.62,234.14,194.53,119.20,105.75,128.73,395.74,173.72,387.20,214.13,161.67,252.03,188.20,304.54,159.03,134.92,362.96,254.55,101.11,207.67,109.95,73.75,175.97,145.35,157.55,112.36,360.40,53.75,112.33,305.79,340.18,266.96,216.56,154.83,86.21,263.83,148.72,300.47,242.33,115.76,143.01,89.74,151.25,303.22,155.04,173.05,219.48,87.02,212.81,196.48,157.46,275.02,96.79,199.30,131.56,220.62,235.96,214.97,170.56,209.61,203.78,102.10,116.96,474.60,94.40,202.72,100.46,244.87,158.13,148.99,353.39,424.67,412.23,192.94,215.92,92.23,201.55,266.31,183.87,155.86,287.93,173.93,113.75,314.94,317.15,174.26,229.97,202.11,235.26,185.39,234.78,203.61,125.95,138.46,156.36,171.44,120.76,302.48,109.45,108.62,137.58,128.20,122.36,199.18,133.33,99.20,129.25,98.95,236.74,155.61,215.46,88.80,292.81,253.19,152.83,145.12,331.11,202.92,441.78,143.03,165.67,229.81,119.14,47.83,270.84,116.11,100.28,435.75,277.95,69.79,196.45,165.57,173.08,260.27,281.18,258.10,88.37,83.64,161.81,139.36,185.20,693.04,119.22,134.18,94.93,172.19,1003.55,178.02,201.55,492.30,115.12,231.16,878.67,220.90,309.48,91.58,217.65,151.47,178.36,131.17,117.78,102.43,98.71,256.68,355.22,307.64,167.52,234.50,323.43,221.91,71.96,246.90,173.49,184.04,118.27,283.45,247.32,234.82,149.64,115.54,286.38,113.20,168.04,257.89,130.67,218.56,296.69,281.20,98.97,199.62,123.84,121.61,164.84,235.31,120.32,163.66,89.28,416.73,107.11,225.16,316.34,245.62,203.27,127.75,302.24,272.06,289.74,206.81,147.38,174.48,48.31,170.49,231.58,236.27,194.29,311.62,200.57,525.10,227.99,208.69,344.28,224.82,188.57,102.31,224.87,331.03,212.65,199.31,411.51,267.02,117.97,117.88,139.89,108.59,177.60,299.50,131.65,179.53,297.14,194.82,239.56,83.98,217.37,225.94,211.19,111.93,332.92,238.85,109.63,116.85,267.86,293.66,81.65
