mean,variance,median,percentile_75,percentile_25,label
0.09449101615808893,0.0010196998026115798,0.09295121501600004,0.11513311480289361,0.06893126886381885,1
0.11274585874574047,0.003256804125594921,0.0991406510634178,0.12616442133980255,0.07529177101140087,1
0.09993985957170137,0.0017239379881124086,0.09582839430538537,0.13147039457383786,0.07050878767716276,1
0.10800585925758313,0.0029341379063558427,0.09188772505513784,0.12812802760767164,0.06884786823616074,1
0.09788406585979377,0.001856904722256894,0.0897704206920232,0.11772855567998569,0.06988026845201153,1
0.11527557484943367,0.0031951981246281535,0.09746245592365779,0.13892512945003807,0.07376536234883521,1
0.11212485043156781,0.002554714307132577,0.09416032170907539,0.1470998673035493,0.0721202806246099,1
0.11519464030138522,0.0018863195639178842,0.10629284189994309,0.15000587569500304,0.08383191171315153,1
0.10061746191617357,0.001673489751196237,0.09496183839020839,0.1195468595631688,0.07365848126917732,1
0.0980920180463768,0.0014721590243834163,0.0917991909607773,0.1112712680466169,0.07182388367523526,1
0.10507551686443335,0.002606560551271834,0.09430323653054529,0.1122171154525048,0.07191669543755909,1
0.10723178288292834,0.0028287609118401963,0.09174875695291737,0.1236670495124843,0.06727748097018596,1
0.08894104953404244,0.0015806634113273057,0.07921316456604519,0.10087084124560276,0.0675993765893051,1
0.10762748987279196,0.0026518993819967195,0.10136840676551315,0.12462120496643467,0.07632629895373459,1
0.11747722943429455,0.0031732341111747526,0.11624973930073998,0.1534844079383892,0.07423462631384709,1
0.1065539165981024,0.0032472100462596757,0.09837503657944613,0.12408053558106658,0.06668483611536008,1
0.11871922639312979,0.0031509035009255177,0.10207338278638337,0.16077819467828464,0.0802075151760428,1
0.1102643837287621,0.0034756183575122947,0.10219275309752131,0.12888862088676983,0.07889744003407803,1
0.12123936132870679,0.003649040701020875,0.11084459126613203,0.13017690061350007,0.08608251391042399,1
0.09785238032777173,0.0017427729954880857,0.08914420297266037,0.11705881227863657,0.0677878842211939,1
0.10937091051764894,0.004227996575658895,0.09838261204746863,0.13779148422677182,0.06728614901830075,1
0.10662846366303787,0.001913451411378532,0.10134092335237807,0.12277916920191825,0.06923576311448609,1
0.1170916256156247,0.0023152616157606524,0.10995213775661483,0.13301684530548613,0.089232373269005,1
0.11043126967159304,0.0036249519659024574,0.08569775252627049,0.13822988855913584,0.06893774547760481,1
0.11263339880621921,0.0024982590702221684,0.09669839468644624,0.12564906387210262,0.08015553895045816,1
0.1330118558235689,0.0051988209118939135,0.12082560770503717,0.1813244912573671,0.0834127163814301,1
0.12306665243482921,0.004235027424492958,0.10461839061927283,0.15783945262412363,0.07766235850656832,1
0.09246039862711444,0.0014169136214908062,0.08919849769955353,0.10644267636107844,0.06240026982229875,1
0.11694337110255967,0.004008915291822828,0.08997683923421668,0.1513487469296913,0.07228752498914144,1
0.10939956903854468,0.002205191830091035,0.09568909362687539,0.13341690655685773,0.07784664919205843,1
0.12118025973444749,0.0024197726181408507,0.10743695507204533,0.14322242283144915,0.08978989353680897,1
0.11052183720294814,0.0035842136534688456,0.09664630721079953,0.13612924605494997,0.07182809513128754,1
0.10932487346287816,0.002292076828919676,0.10226893085856895,0.1283763917539605,0.08225895654974776,1
0.10009701041175063,0.0022208670895736355,0.08977673870234659,0.12288118545237403,0.07044784854870569,1
0.11745971108248299,0.006040034904415071,0.0934122312970573,0.14045555337224191,0.06868347620529688,1
0.12001504851019365,0.0032595690910115966,0.11544227343582582,0.15990697633193163,0.0714918110164951,1
0.10138278406828823,0.0022135085624139404,0.09927461202777603,0.11943706179318757,0.06795031645746985,1
0.10510521208478588,0.002423127192012189,0.09552277860580558,0.12013717222092185,0.07510071592566557,1
0.10619320936980008,0.0022733077073657424,0.10049347129582581,0.1445666214529304,0.0649247280442556,1
0.11600584110143206,0.004057895038000924,0.10674041239463361,0.13271156334601605,0.07339560947518324,1
0.09514884196186775,0.0014324549709854562,0.09510752909510223,0.11922044543188615,0.06793124795452594,1
0.1053194675529221,0.001962030477659462,0.09706416588436059,0.12624963325902194,0.07989792376606096,1
0.1143566278147039,0.0037695479052330693,0.10262142869425919,0.1373995325236655,0.07576617331660243,1
0.10806968812078806,0.002483456570864265,0.1087411649265683,0.1284252364456413,0.07438167737783166,1
0.10451992671874755,0.00166376276000447,0.09910594987328475,0.12560857583793292,0.07553388326081023,1
0.10912976985160965,0.0031289966807921525,0.09366243078622556,0.12857644107772728,0.07035395191395609,1
0.09692358359553896,0.0020478483235030244,0.09018899150936188,0.11889812903345404,0.06545135205937773,1
0.11119486152740343,0.0027778355196386925,0.09894967509434938,0.15482422940552656,0.06961581262656343,1
0.09122546249877356,0.0020766401452423124,0.08550681563307647,0.10512777033853565,0.06339208250597649,1
0.11641183451441309,0.0035911285395916286,0.10927148306090918,0.14115151290757164,0.06863175733170704,1
0.10061736833459448,0.0014713261249270002,0.09559634258481854,0.11870537162690588,0.07085561022179383,1
0.10796648008639027,0.0027691587747734393,0.09063675435293489,0.13839628079718946,0.06911127507384812,1
0.1052389945370199,0.0025490243847112975,0.09608221100068423,0.12236526012198085,0.07413754804881129,1
0.10699346448102112,0.004844160611474217,0.09039225575122684,0.1132248338256357,0.07544092058596885,1
0.10640371385927186,0.0023276721114105893,0.09217389864565112,0.11938007521438508,0.07407474459931553,1
0.1057796494339677,0.0019362055839236888,0.09744891716156476,0.13602431667532974,0.0723900950065895,1
0.10380833546952029,0.0032484129584157487,0.08533953415800608,0.12739771437523728,0.06695257777036094,1
0.112299197259176,0.002458321318003065,0.10805107861693031,0.1366295278540558,0.07571399850351382,1
0.10388562046317351,0.003013087000518968,0.08851542271940667,0.13116021128552274,0.06745161444746228,1
0.09714499576224664,0.001208779117915871,0.09325349709868982,0.1203975633694426,0.07416638086341458,1
0.12151102799082929,0.003663344611876183,0.10246324963368006,0.1695586076149802,0.0782777568817043,1
0.10431156954173307,0.006157995454286828,0.08171630221088169,0.10282136270969797,0.06831343368846352,1
0.11276443068618555,0.004765606238271046,0.09978812529393874,0.1249201620810064,0.06463280349845875,1
0.12302607177453521,0.0029699259556775722,0.1104746355437137,0.14911515354290392,0.07948629108505044,1
0.10238950358371761,0.0019926440311619216,0.0890650641983324,0.13190502501768253,0.06698173943029109,1
0.10559196748200735,0.002618395597188896,0.09325067967679354,0.11325397342656453,0.0747201683465904,1
0.11282754424409733,0.0022096884545450097,0.10324992921099377,0.12255799421804837,0.09045560884093924,1
0.10157671881330924,0.0018950590299699767,0.09340052730861255,0.12917432536324536,0.0727709692979806,1
0.11042343917706063,0.003868377801654159,0.08886807046383619,0.13067527130669584,0.0694992027261033,1
0.10180242177641852,0.0017804505059566245,0.09419276296020351,0.11566727739557284,0.07633705218797131,1
0.09379485139530414,0.0015234372125747264,0.07935259567996061,0.11777281961689136,0.066637546360698,1
0.12511698501801832,0.003621172177337634,0.10972266346822271,0.14197240927805255,0.08780883609708338,1
0.10985224614166392,0.0034644557922909533,0.08937622500028782,0.12874214038165113,0.0695705788017396,1
0.119399259567431,0.003614532764392877,0.10540216043738077,0.13760797985596318,0.07932035972513737,1
0.09990725404757075,0.0026436224432059077,0.08575943476049067,0.12828988451708867,0.05924329722176298,1
0.12010730693755078,0.0024797088378267227,0.11710949142592966,0.14718152378022267,0.07587801840995656,1
0.099175276597915,0.0012819874251175456,0.09539857134126742,0.11851644069065898,0.07180484862183566,1
0.10955850414953669,0.0024031255383317714,0.09474445456940554,0.12310775875902046,0.07210942418137366,1
0.11461114326781882,0.002271177559691716,0.10582239235414115,0.13093384915781833,0.0775027047433953,1
0.12510875739378005,0.004755059148150516,0.10171396887963119,0.18144331501277622,0.07542438497367106,1
0.11130296501196954,0.0034983279415849327,0.0909008559283378,0.13105390661008026,0.07351531689921738,1
0.11372595905491201,0.0028245793217248124,0.10059955176495002,0.13553555508483267,0.07923865039728642,1
0.10944988717514788,0.002421312736194785,0.10617819508582237,0.14408853187883214,0.06677715511352239,1
0.10057112024061106,0.0017753911390987593,0.09057577229384346,0.11822784331492509,0.07303623001345405,1
0.10577773584057053,0.007083251281026495,0.08450047252526235,0.1049746637138986,0.06806238124158981,1
0.11357790729663078,0.002226345488635072,0.10474403548979634,0.15683042094401628,0.07443335001221926,1
0.11775990240688232,0.003754074554893522,0.10678622861139213,0.14876225083904687,0.07128917153704822,1
0.09284929306014268,0.002488308927929021,0.08250873923867647,0.10618835480623606,0.07215065928789008,1
0.10579529008430152,0.0016127210075526182,0.09743799411658227,0.12495592030117843,0.07643277637071261,1
0.10731281151524115,0.0019409810366597586,0.09977431850892607,0.12438872597496856,0.07490261462408018,1
0.1017475826277611,0.002145929748912179,0.0905735045189352,0.11996935174760541,0.06948332813403021,1
0.109606420490726,0.002503194987683858,0.09611372994596211,0.1231205546186826,0.07208107346774918,1
0.11281832502318179,0.0027940620599218773,0.10526581540715566,0.1557841381968621,0.06463627173009644,1
0.13473346199280353,0.00568248842256619,0.11554653268091362,0.15738300991362847,0.09090230376096721,1
0.11773782423236953,0.00132438594047799,0.12120168894300064,0.14081552242528173,0.09624952452464045,1
0.10301913127553455,0.00144078516388155,0.10197249615459829,0.12157362953900447,0.07186100407630172,1
0.11391111425841956,0.0022013648408290122,0.11360559385142814,0.14058478931621105,0.07430178316520739,1
0.10498187962763303,0.0045440585112057775,0.08153129840177313,0.11809410019664057,0.06435485629493773,1
0.11486600499075447,0.0029738541158766283,0.10708509525690563,0.13800365029772352,0.0754915163854466,1
0.10342218275410123,0.0015633623812347825,0.09951095406343444,0.1243616019704249,0.06806275750260722,1
0.10717043419708774,0.0035113403674623387,0.09347009559576468,0.12615137186289188,0.07671960979124635,1
0.0984176601719325,0.002102730155923647,0.08339996488294402,0.13026277042250303,0.0608005115298982,1
0.09872291382167285,0.002343692150309708,0.08714706493662588,0.1300140378088161,0.06011704340096476,1
0.11732413976386676,0.0031296135895745162,0.10531437304901184,0.1460838776823073,0.07517926888304884,1
0.10489855465112133,0.002413239704789274,0.10281650430459298,0.12472219024571901,0.0682836986867068,1
0.11671650091392763,0.0019473272899749594,0.11153079140613265,0.13305353908935771,0.08300376129060703,1
0.12094921172609412,0.0030548932980854824,0.11877454983440983,0.14445904132802131,0.08187617485196398,1
0.10572998698471647,0.0028266600833081355,0.09870097247826615,0.13080349012911963,0.06279920398727766,1
0.11216281157773715,0.0029980327168373554,0.10182662179886859,0.13893362673948095,0.07221679930451846,1
0.10311948807439208,0.004676797543643083,0.08396468322121943,0.1241994260677456,0.0619460273974397,1
0.11173299178086168,0.0028832819003156594,0.09610599133766244,0.12730342764282696,0.0745567005491099,1
0.118649220863876,0.0035956192074145287,0.1019527469489328,0.15386961595116305,0.06965848273892399,1
0.10599593577402863,0.0021904343165168568,0.1006075075463877,0.12415725760715024,0.06938507700214226,1
0.11499242069214002,0.0029397858268643126,0.1051737769712083,0.15151279500367829,0.0705399640096079,1
0.12338242829963704,0.003816715908370362,0.12124631665531539,0.1591219760077252,0.0763058808899711,1
0.11421867266700729,0.003403091475714688,0.09726251913128507,0.12460875544423593,0.07524440655670256,1
0.10618119295195647,0.0030671674883491935,0.0925713190922724,0.1286533534679458,0.06449030325747335,1
0.12510260608296214,0.00427412258029679,0.10763813321965557,0.1526805745444021,0.0821352979513996,1
0.12105750261758046,0.0033571882688470792,0.11337638505263367,0.15231904256374895,0.06807152571576293,1
0.10035022430120547,0.00225622306749312,0.10010526401887243,0.1233672998904653,0.06514340809050956,1
0.10900708024082076,0.0030050121517539463,0.10724938724018218,0.12813622688838924,0.06495782485530457,1
0.12483434268642893,0.0026082624486747576,0.11034026925003551,0.15068175374009418,0.08995401976169516,1
0.1070737242108409,0.0023626638658243277,0.1015107491520024,0.12685153628750384,0.07342960220600708,1
0.11117898572480893,0.0033804910556701788,0.09830765622930052,0.12435164346604906,0.07675462940931489,1
0.10489403717065868,0.0024067414416717287,0.0909725324475778,0.13003333889846896,0.07917751348592414,1
0.12877570972852195,0.004968976244403023,0.10324110729511912,0.16855635705281707,0.0762193353216973,1
0.10776249428572622,0.002143218271598432,0.11019774538108439,0.139803428562575,0.07202744666896156,1
0.10502646552826704,0.0016949380242479869,0.10481068965861932,0.12374570287912598,0.07178070163071865,1
0.10467396036032266,0.0023107957857721674,0.08743129453127566,0.1258693491735083,0.06772061892112514,1
0.11192751001583232,0.0016177534891095424,0.1170785973453613,0.1458858949369074,0.08099944125460745,1
0.10723146123926974,0.0018886339090435724,0.09502054629744883,0.11922819701733815,0.07963156300007784,1
0.12059837022638127,0.00415826848521113,0.10175477364579816,0.157428177997121,0.07329058378927816,1
0.1183794180625712,0.0036163547888764186,0.10151600602579608,0.13222803346398365,0.07986232827015143,1
0.11425489256299519,0.003642453373605375,0.10334954023509872,0.12922557676882643,0.07014483619351461,1
0.12477597281785716,0.0043254097562316785,0.10479940453897091,0.16873385221111725,0.07469329120253088,1
0.10897963940317039,0.003928980626876126,0.08998097468461273,0.11719672185100641,0.07719913810142229,1
0.1129545893288519,0.002609665217722573,0.10072217255142363,0.13471867286125808,0.07417276357372901,1
0.10959967873956611,0.0024592101702428744,0.10635088809912685,0.13261255322108,0.06942797691321106,1
0.1175926922075176,0.0028276357623867967,0.10959758697841457,0.1472018144211298,0.07746713521914837,1
0.10250294526473833,0.0022941429352077805,0.08801942097686788,0.1338001714529325,0.05883003964971742,1
0.14575869694731888,0.0045833748063690526,0.12732272634215674,0.16541793698514615,0.10543932144540691,1
0.10933649548627286,0.0027105240812151017,0.09421062894005966,0.1493019512531152,0.06973347441168326,1
0.09743400649896444,0.0019933637642129617,0.08519930948735197,0.12285898046539089,0.0665217978296721,1
0.10710556290441482,0.003178369978202123,0.09364309654314815,0.12947229023480994,0.06369649518645529,1
0.11327413541145712,0.00356043132612502,0.09960471047075385,0.14015290683453144,0.06938027904845254,1
0.11129768033334286,0.004216423442898952,0.08625022162517432,0.13865501639874198,0.05798820108219942,1
0.12615925405134792,0.004712117277490791,0.11752112937365648,0.1398251924566037,0.08570487079104232,1
0.10436334302631775,0.0027121662519522965,0.09001038152675321,0.12537163715984556,0.06856361939184541,1
0.11960517955656935,0.004061392238026722,0.09978779966416582,0.1636314081455873,0.06493570722747004,1
0.11409659465347155,0.0030474915720114836,0.09850508405136413,0.1458052589539837,0.07901446424570982,1
0.1069095562749763,0.0028674534729524813,0.09345886060910336,0.12379437791927766,0.06888204214778615,1
0.10840640994849793,0.002664826416206844,0.10568704333853204,0.12441008908457014,0.07952842072148932,1
0.10872094725634056,0.0027324851419806145,0.09746021400301902,0.13243374294137822,0.06985475673301443,1
0.09711081490561997,0.0010537664368245744,0.10013405834770005,0.1193714665257758,0.06888351485614815,1
0.1027146099036067,0.001464002339882897,0.09357879500029387,0.12361461913196031,0.07850861541162285,1
0.105448782951904,0.0015572733766450306,0.1039013175765832,0.13732378702185746,0.0728903207785099,1
0.12355794379640295,0.002715934917310117,0.10126295160375731,0.1451415503983849,0.08999327831900304,1
0.10248324008648076,0.003111312563687096,0.08255752176755068,0.12074878433941585,0.07041355204319003,1
0.12707313792503175,0.0032654190912925498,0.10891077826594496,0.15419109420561827,0.08236547939382004,1
0.10927002217037515,0.0031395787834023288,0.0974490652577866,0.1295828483754778,0.06384776327173519,1
0.10073370890910505,0.0019702853616422483,0.09684000393818466,0.1264471103236631,0.07025838595685824,1
0.12279710927372385,0.004405844105728942,0.11045806214397373,0.140712632534042,0.08014763534410595,1
0.11383057819441111,0.0017479642192608114,0.1077878944537391,0.13411078856251207,0.08500167356692255,1
0.11993540171238562,0.005544796041077005,0.09882325155520783,0.13972231553724151,0.06749634573693662,1
0.12155727146822044,0.0030834153662979242,0.11585962274655395,0.14836090886781744,0.08592075723900439,1
0.1044065021414458,0.001951539936759561,0.10008659454555693,0.12430550759672702,0.07544852525003745,1
0.09876320298649573,0.0017177777008671763,0.08566370802482201,0.11703927875655736,0.07435660280103054,1
0.1116828767379543,0.0033475004161593732,0.09416559803101393,0.12892465241818143,0.07219918236175435,1
0.10470092496810886,0.002348484580467763,0.09946157504895595,0.12255761098361148,0.07333894964055176,1
0.11639780048835568,0.0037199292035398207,0.10358540482232637,0.13156575903809203,0.08398861118331265,1
0.1124860512451066,0.005032516393242794,0.09194113836463451,0.1333850604616487,0.06849522403736993,1
0.10186429063978737,0.0014611330973691426,0.09750939074029336,0.11484269578211324,0.07827557308107917,1
0.11277860196881848,0.0037097401491975905,0.09912408302759301,0.146378196708773,0.059973627871215476,1
0.10586620334566162,0.0016678468709807603,0.09874266649534354,0.13820012894155909,0.07545438344315027,1
0.11179957231019241,0.002251793922967538,0.09935083089046254,0.12906570018474622,0.07927323042542796,1
0.1193867576472289,0.005121941170224889,0.10804720268263165,0.1376000019272219,0.07411209565203032,1
0.13458776368264447,0.003245291294482268,0.11519757284827076,0.16090247838459992,0.09457429567639561,1
0.10690094277221647,0.0026431705483828415,0.09210108235210526,0.1255935468445485,0.0749748375494605,1
0.1099554888991517,0.002487731460580478,0.09858715586775917,0.13135969867178926,0.07774619395819393,1
0.11038846757473275,0.003226555996596161,0.08990708409994813,0.13732227491348825,0.06734863383311727,1
0.11168985475152807,0.0026138200027933526,0.096875825588155,0.14376953501309378,0.07090927554185807,1
0.10523982916409388,0.0019315200911068156,0.09283393776307944,0.13611512293816355,0.07170528167183679,1
0.10687656975842026,0.001974713036025171,0.09632341695451094,0.1292950620928772,0.07531785527710652,1
0.10207932509126583,0.002173883434285766,0.09463287673422169,0.13826492042142574,0.06712206604414611,1
0.11519776352120623,0.002990639312136763,0.10400045808383823,0.15038201954530803,0.07414858936448743,1
0.11697838236766363,0.0023191087296451428,0.11275621024339513,0.1348263614652421,0.08056915682459698,1
0.1089498648678499,0.0022554666961822757,0.09334832583725844,0.13721863645222765,0.08022481455104413,1
0.0916870667192734,0.0013663573316537066,0.0847283674060663,0.10254792353022144,0.06414582210488809,1
0.12772122731054542,0.005391255222228166,0.1172495604637017,0.16326122493341666,0.07494459644372584,1
0.13367422667946766,0.008106610096085395,0.11863511275442566,0.14433570580783175,0.07775336159232603,1
0.10066062021349287,0.0019545530705989403,0.09679290776234961,0.11676118645858732,0.06783145489786659,1
0.10686819358587205,0.0018944899791499975,0.09961589805754412,0.13419692963030322,0.07393216892627952,1
0.10675201392268663,0.0026258573624419594,0.09584313031223782,0.13317101427673086,0.06291384315854882,1
0.11365406589723184,0.0016892245736933292,0.10950905147739332,0.13944690412756214,0.0842650301587086,1
0.10720614703192136,0.0033198722764401683,0.09540553334484322,0.13395285492933734,0.06654263723332723,1
0.11101967491495687,0.002032814129098609,0.10778917193264792,0.13003376802595962,0.08503756486418358,1
0.11007363300531833,0.003386300184814471,0.09779742918983844,0.1413661253919737,0.065290521270458,1
0.11888584018885798,0.002701943353771737,0.10872115987736401,0.1549412495869594,0.07923025656393293,1
0.11138118635361338,0.002556861375666289,0.10347804451701834,0.140696674991771,0.07339145812281196,1
0.11660569849963054,0.006269837951118205,0.09236898277368558,0.12761131555709782,0.06612786480125377,1
0.11830173499895238,0.004069474293020778,0.11137949076206212,0.1361379994537832,0.08147813529751406,1
0.13629809608834864,0.005825124023149165,0.1128694186669871,0.1726774386561483,0.08527533976885575,1
0.10700638687732149,0.0034066488149263005,0.08301232933789932,0.14612351186162062,0.06164084771305782,1
0.11399413677732743,0.0036039323522056533,0.10210163503203859,0.13229050478929763,0.0770085863164136,1
0.11300528854125555,0.0027613118453392446,0.09984479518666366,0.14293050772463048,0.07944496855023997,1
0.11159284369429034,0.0023461961552839715,0.10288281738603199,0.1353108310670846,0.08129591535196548,1
0.10716425074073672,0.0025729821697419745,0.09140100579654015,0.15406341300681645,0.07309429734762153,1
0.10837947964856924,0.0023439629121258486,0.097909564727813,0.12679314539915543,0.07340986474881968,1
0.11763418270001642,0.0024614411199425667,0.1110011834224541,0.14928101748604522,0.0754731260805539,1
0.10881438563333198,0.0016400902256404719,0.09627694478958762,0.1402131450585335,0.08221339502032736,1
0.09952652313779722,0.0018246100628581182,0.09776499665229267,0.11468112025545255,0.06801288605207784,1
0.11301187304775151,0.004647483734889844,0.09864972462118565,0.1380265721183882,0.06450474170952493,1
0.1331822613090457,0.01036462601934939,0.10903531924286429,0.14157123058105178,0.08774599134465393,1
0.12083188178054949,0.004746439218722669,0.09956405881034394,0.14041163116874744,0.07347948824293374,1
0.11410250444829044,0.0020888345680361254,0.1134865762222809,0.1407835559581342,0.0757432020687527,1
0.1250275344067502,0.004754819596775902,0.10911668712203343,0.15103643511626333,0.07855046220269439,1
0.1113133653724554,0.002503632417930242,0.10281248878142604,0.14143430386717784,0.07210113407018895,1
0.11693951850518122,0.0020340590434680004,0.1078572586161147,0.13541265682191633,0.08740909465112737,1
0.10570175143486886,0.002075508820134895,0.09582185822579892,0.12305327831550691,0.07372990967707466,1
0.09551684616207917,0.0015571913267783876,0.09691757109105592,0.12338656970008813,0.0642820784432226,1
0.11745875449111791,0.0038966129360948343,0.09975687029362669,0.1474760985014862,0.07004051971719688,1
0.1268909659968641,0.005129256230791498,0.10154594077697583,0.1290981565564563,0.07874113238577288,1
0.11158678691774031,0.002362726245100076,0.10473193199381574,0.13565441645805218,0.08071025159955353,1
0.10817031455739394,0.00210530736127276,0.10412646642863732,0.1400785508728698,0.0690396631991601,1
0.11541474530860234,0.0023832590236811196,0.10839678759145432,0.14011562921847037,0.08111528746783057,1
0.09928125499175307,0.0011913952697055457,0.10000352558144418,0.1155121756984967,0.07742334993348765,1
0.13089192957082701,0.0024974912207430533,0.12041149706339564,0.16279132808016317,0.09181136178087812,1
0.11555322706004245,0.002979779804246005,0.09669018172872484,0.14441895588637568,0.07772010776778025,1
0.12036522077070957,0.0037552031123485575,0.09477248127120733,0.1371232731798906,0.07708587038419501,1
0.0978215188259853,0.0019315438532408612,0.08834414504395882,0.12645359099721992,0.06733614063358295,1
0.1097898910799852,0.0025993511089902515,0.10153216778081556,0.13573887094581177,0.0753273845046984,1
0.11082450650748779,0.003727143254423873,0.09382408376518545,0.15253304483693614,0.060200256492468004,1
0.11106968219807296,0.0039014551275690784,0.09344041220359459,0.12881291505010742,0.07699003678867261,1
0.1215243745455323,0.005465396556445573,0.09697084446285337,0.15055249462771617,0.07334942425960156,1
0.10140449646775607,0.002602827534440912,0.0848984886699573,0.13251359509078042,0.0677420853650631,1
0.09683835710444146,0.00222877426906898,0.078939519287396,0.11984611044552737,0.06252674068940765,1
0.11752989715825166,0.003246783554097558,0.100868600325557,0.147385178495836,0.07481869177688208,1
0.09553867977369088,0.0017825403865857378,0.08701271528929554,0.10715523842094045,0.0662542776220203,1
0.10601094161725318,0.002676836113212152,0.09223060397077028,0.1181004664034582,0.07405171936179235,1
0.10877946297150617,0.0018290812526307345,0.09505602169681934,0.13416462925121433,0.0797386748437017,1
0.1192085998902497,0.0055516125392024804,0.09643114784290888,0.13773357750415655,0.0723287849210472,1
0.1087739218557573,0.0022192190195875626,0.10387088625277155,0.12341425189378864,0.07446535725026486,1
0.11790803093937843,0.005839360437787736,0.09428788676490281,0.14912878297883553,0.06068549073638428,1
0.1136921842354269,0.0027471820177435696,0.09792638103051948,0.14258904409776316,0.07400765057250533,1
0.10416621110753796,0.002636909927146213,0.09431725681685002,0.1298229950393875,0.07101462077537309,1
0.12251034137706851,0.003993269007099509,0.11177018091576008,0.13965678258579767,0.08241188810230184,1
0.11780374940915714,0.003056086618969716,0.11491229361259786,0.1535972535153199,0.07627791964570654,1
0.10727014818841926,0.001979595585200261,0.09901248937431464,0.1290682353261967,0.08099750950125,1
0.10854732525481284,0.0016528655974925247,0.10254488046805973,0.12910352880457632,0.076719255001083,1
0.10192921275114472,0.002113484587438586,0.0877185184312673,0.11610981246893594,0.07601107359458438,1
0.09030191322479994,0.0017774545321209922,0.07891211354415467,0.10513273181316692,0.05705520751924431,1
